0,5,-0.2,0,-170,10,40,-0.43691,-0.21393
0.050177,5.0794,-0.25026,-0.021087,-169.9,10.298,39.943,-0.42157,-0.21601
0.16607,5.3407,-0.34997,-0.070622,-169.68,10.967,39.764,-0.39912,-0.20317
0.34222,5.8783,-0.45053,-0.15149,-169.31,11.924,39.374,-0.37107,-0.18719
0.57093,6.6649,-0.49296,-0.26412,-168.75,13.033,38.712,-0.32304,-0.1696
0.84219,7.4918,-0.44442,-0.39083,-167.94,14.106,37.832,-0.25024,-0.16581
1.1442,8.0829,-0.31918,-0.50087,-166.88,14.966,36.945,-0.17439,-0.17608
1.4636,8.2847,-0.17075,-0.57732,-165.66,15.569,36.315,-0.1113,-0.23417
1.7866,8.277,-0.075069,-0.6188,-164.44,16.006,36.003,-0.063836,-0.34883
2.099,8.2606,-0.038548,-0.63979,-163.29,16.36,35.864,-0.042573,-0.4
2.3872,8.2062,-0.017797,-0.65343,-162.26,16.659,35.797,-0.032661,-0.4
2.6386,8.1183,-0.0050657,-0.66261,-161.39,16.912,35.775,-0.025915,-0.4
2.8422,8.031,0,-0.66835,-160.71,17.118,35.772,-0.018965,-0.4
2.989,7.9666,0,-0.67129,-160.23,17.27,35.772,-0.014267,-0.4
3.0728,7.9304,-0.0011121,-0.67268,-159.96,17.358,35.772,-0.012854,-0.4
3.0926,7.9222,-0.0015765,-0.67298,-159.9,17.379,35.771,-0.012602,-0.4
3.2048,7.8776,-0.0048952,-0.67461,-159.54,17.499,35.769,-0.011324,-0.4
3.4578,7.7975,-0.017474,-0.6777,-158.75,17.777,35.748,-0.0091721,-0.4
3.8261,7.7536,-0.043376,-0.68128,-157.64,18.189,35.662,-0.0073248,-0.4
4.2736,7.826,-0.072446,-0.68488,-156.28,18.681,35.457,-0.0062664,-0.4
4.7565,7.9982,-0.083471,-0.68843,-154.79,19.165,35.151,-0.0059164,-0.4
5.2276,8.1487,-0.069605,-0.69192,-153.27,19.576,34.853,-0.0060632,-0.4
5.6406,8.1941,-0.045637,-0.69516,-151.92,19.898,34.657,-0.0064425,-0.4
5.9552,8.1616,-0.027511,-0.69777,-150.89,20.135,34.564,-0.0067491,-0.4
6.1407,8.1194,-0.01919,-0.69935,-150.29,20.277,34.529,-0.0068689,-0.4
6.1852,8.1073,-0.017575,-0.69973,-150.15,20.312,34.522,-0.0068863,-0.4
6.2974,8.0743,-0.014279,-0.70069,-149.79,20.4,34.508,-0.0069081,-0.4
6.5504,7.9927,-0.011259,-0.70284,-149,20.606,34.483,-0.0068347,-0.4
6.9187,7.8827,-0.018026,-0.70584,-147.88,20.923,34.443,-0.0064963,-0.4
7.3663,7.8161,-0.039148,-0.7092,-146.55,21.329,34.346,-0.0060011,-0.4
7.8492,7.8587,-0.063377,-0.71257,-145.14,21.763,34.15,-0.0056542,-0.4
8.3202,7.9793,-0.073523,-0.71578,-143.74,22.153,33.889,-0.0055879,-0.4
8.7332,8.0857,-0.067201,-0.71867,-142.49,22.455,33.652,-0.0057372,-0.4
9.0478,8.1335,-0.055202,-0.72096,-141.52,22.663,33.495,-0.0059491,-0.4
9.2333,8.142,-0.046793,-0.72236,-140.94,22.78,33.418,-0.0060929,-0.4
9.2779,8.1418,-0.044747,-0.7227,-140.8,22.808,33.402,-0.0061269,-0.4
9.3952,8.1369,-0.03946,-0.7236,-140.44,22.881,33.361,-0.0062152,-0.4
9.6673,8.104,-0.028698,-0.72574,-139.6,23.049,33.287,-0.0063765,-0.4
10.084,8.014,-0.020108,-0.72905,-138.34,23.316,33.208,-0.0064209,-0.4
10.631,7.8953,-0.027437,-0.73325,-136.75,23.695,33.112,-0.0061047,-0.4
11.29,7.8713,-0.052433,-0.73792,-134.88,24.172,32.907,-0.0056496,-0.4
12.038,8.002,-0.065906,-0.74298,-132.76,24.666,32.54,-0.00553,-0.4
12.85,8.1032,-0.046463,-0.74869,-130.39,25.101,32.159,-0.0058575,-0.4
13.698,8.0096,-0.026475,-0.755,-127.94,25.518,31.924,-0.0060541,-0.4
14.554,7.8966,-0.039875,-0.76115,-125.57,25.982,31.716,-0.0056657,-0.4
15.388,7.9568,-0.059619,-0.76672,-123.31,26.426,31.378,-0.005396,-0.4
16.171,8.062,-0.053346,-0.77196,-121.16,26.766,31.01,-0.0055147,-0.4
16.878,8.0566,-0.036546,-0.77688,-119.21,27.023,30.755,-0.0057174,-0.4
17.483,7.9833,-0.031097,-0.78116,-117.57,27.245,30.597,-0.0056895,-0.4
17.967,7.9313,-0.036822,-0.78447,-116.3,27.435,30.468,-0.0055234,-0.4
18.313,7.9194,-0.044127,-0.78677,-115.4,27.574,30.358,-0.0053882,-0.4
18.509,7.9239,-0.048377,-0.78805,-114.89,27.651,30.286,-0.0053244,-0.4
18.556,7.9261,-0.049305,-0.78835,-114.77,27.669,30.268,-0.0053112,-0.4
18.706,7.9361,-0.052053,-0.78932,-114.38,27.726,30.207,-0.0052743,-0.4
19.054,7.9705,-0.056015,-0.79155,-113.48,27.85,30.057,-0.0052295,-0.4
19.582,8.028,-0.054167,-0.79495,-112.11,28.013,29.821,-0.0052623,-0.4
20.269,8.0508,-0.04246,-0.79947,-110.31,28.185,29.552,-0.0053913,-0.4
21.082,7.9876,-0.034562,-0.8049,-108.22,28.377,29.31,-0.0053893,-0.4
21.988,7.9382,-0.045118,-0.81074,-105.96,28.608,29.031,-0.0051462,-0.4
22.947,7.9988,-0.053279,-0.81667,-103.6,28.818,28.644,-0.0050296,-0.4
23.916,8.0349,-0.042683,-0.82273,-101.21,28.955,28.264,-0.0051175,-0.4
24.853,7.978,-0.037605,-0.82863,-98.932,29.064,27.973,-0.0050692,-0.4
25.717,7.9534,-0.046252,-0.83389,-96.893,29.172,27.689,-0.004885,-0.4
26.472,7.9906,-0.05117,-0.83835,-95.131,29.243,27.392,-0.0048042,-0.4
27.082,8.0214,-0.047847,-0.84197,-93.704,29.27,27.147,-0.0048187,-0.4
27.523,8.0238,-0.043373,-0.84459,-92.677,29.275,26.986,-0.0048394,-0.4
27.774,8.017,-0.041116,-0.84609,-92.095,29.277,26.901,-0.0048415,-0.4
27.834,8.0146,-0.040681,-0.84644,-91.958,29.277,26.881,-0.0048385,-0.4
28.034,8.0052,-0.039571,-0.84763,-91.498,29.277,26.817,-0.0048321,-0.4
28.493,7.9806,-0.039471,-0.85035,-90.452,29.28,26.673,-0.0047793,-0.4
29.183,7.9618,-0.044455,-0.85433,-88.906,29.284,26.444,-0.0046618,-0.4
30.064,7.9894,-0.049488,-0.8593,-86.955,29.268,26.11,-0.004563,-0.4
31.085,8.016,-0.044158,-0.86502,-84.704,29.194,25.722,-0.0045609,-0.4
32.185,7.981,-0.041034,-0.87116,-82.319,29.083,25.356,-0.0044859,-0.4
33.302,7.977,-0.047353,-0.87719,-79.962,28.961,24.963,-0.0043375,-0.4
34.371,8.0085,-0.046228,-0.88284,-77.731,28.796,24.556,-0.004288,-0.4
35.329,7.9974,-0.04175,-0.88788,-75.755,28.612,24.221,-0.0042501,-0.4
36.12,7.9772,-0.043066,-0.89196,-74.154,28.453,23.956,-0.0041643,-0.4
36.699,7.9768,-0.045816,-0.89489,-73,28.333,23.751,-0.0040957,-0.4
37.032,7.9831,-0.046973,-0.89656,-72.34,28.258,23.627,-0.0040641,-0.4
37.111,7.985,-0.047131,-0.89695,-72.183,28.24,23.597,-0.0040584,-0.4
37.312,7.9901,-0.047325,-0.89795,-71.788,28.193,23.522,-0.0040439,-0.4
37.771,8.0008,-0.046613,-0.90022,-70.883,28.077,23.349,-0.0040218,-0.4
38.461,8.004,-0.043869,-0.90362,-69.531,27.889,23.099,-0.003994,-0.4
39.342,7.9873,-0.042514,-0.90791,-67.831,27.636,22.798,-0.0039276,-0.4
40.362,7.981,-0.045649,-0.91276,-65.901,27.333,22.44,-0.0038194,-0.4
41.463,7.9991,-0.04595,-0.91786,-63.848,26.973,22.032,-0.003743,-0.4
42.58,7.9947,-0.043059,-0.92296,-61.794,26.57,21.636,-0.0036759,-0.4
43.649,7.9822,-0.044526,-0.92772,-59.87,26.17,21.266,-0.0035753,-0.4
44.607,7.9914,-0.046137,-0.93187,-58.175,25.793,20.917,-0.0034945,-0.4
45.398,7.9987,-0.044939,-0.93524,-56.788,25.461,20.628,-0.0034457,-0.4
45.977,7.9962,-0.043728,-0.93768,-55.783,25.209,20.423,-0.0034077,-0.4
46.31,7.9924,-0.043418,-0.93907,-55.21,25.061,20.307,-0.0033819,-0.4
46.389,7.9914,-0.043407,-0.93939,-55.074,25.026,20.28,-0.0033758,-0.4
46.624,7.9886,-0.043508,-0.94036,-54.673,24.922,20.198,-0.0033546,-0.4
47.16,7.9847,-0.044334,-0.94255,-53.764,24.68,20.011,-0.0033058,-0.4
47.959,7.9884,-0.045667,-0.94576,-52.423,24.311,19.723,-0.0032368,-0.4
48.967,7.9967,-0.044958,-0.94972,-50.751,23.823,19.356,-0.0031677,-0.4
50.114,7.9905,-0.043758,-0.95413,-48.876,23.243,18.951,-0.0030827,-0.4
51.324,7.9874,-0.045166,-0.95863,-46.941,22.613,18.523,-0.0029792,-0.4
52.513,7.9952,-0.045008,-0.96291,-45.071,21.967,18.092,-0.0028922,-0.4
53.6,7.9915,-0.043955,-0.96672,-43.387,21.354,17.707,-0.0028121,-0.4
54.511,7.9875,-0.044615,-0.96982,-41.999,20.829,17.385,-0.0027363,-0.4
55.184,7.9895,-0.045202,-0.97206,-40.985,20.434,17.144,-0.0026825,-0.4
55.574,7.9918,-0.045266,-0.97334,-40.403,20.201,17.003,-0.0026534,-0.4
55.667,7.9923,-0.045232,-0.97364,-40.264,20.145,16.969,-0.0026466,-0.39998
55.867,7.9933,-0.045123,-0.97429,-39.967,20.025,16.897,-0.0026323,-0.4
56.326,7.9943,-0.044725,-0.97576,-39.287,19.744,16.732,-0.0025993,-0.4
57.017,7.9925,-0.044199,-0.97794,-38.273,19.318,16.487,-0.0025478,-0.4
57.898,7.9886,-0.044429,-0.98066,-36.994,18.766,16.176,-0.0024761,-0.4
58.918,7.9894,-0.044944,-0.98371,-35.534,18.115,15.811,-0.0023949,-0.39956
60.019,7.9786,-0.043855,-0.9869,-33.983,17.4,15.42,-0.0023117,-0.39736
61.136,7.9451,-0.04467,-0.99001,-32.447,16.681,15.029,-0.0022206,-0.39358
62.205,7.9137,-0.047985,-0.99288,-31.019,16.01,14.637,-0.0021345,-0.3886
63.162,7.8916,-0.05057,-0.99537,-29.771,15.42,14.264,-0.0020575,-0.38457
63.954,7.8764,-0.052377,-0.99736,-28.76,14.937,13.943,-0.0019948,-0.38159
64.533,7.8657,-0.053322,-0.99878,-28.03,14.586,13.702,-0.0019489,-0.37968
64.866,7.8596,-0.053934,-0.99959,-27.615,14.385,13.562,-0.0019229,-0.37857
64.945,7.8581,-0.05404,-0.99978,-27.516,14.338,13.528,-0.0019166,-0.37833
65.359,7.8505,-0.054712,-1.0008,-27.005,14.089,13.351,-0.0018843,-0.37701
66.284,7.8339,-0.056223,-1.0029,-25.877,13.537,12.949,-0.0018127,-0.37413
67.606,7.8118,-0.058346,-1.0058,-24.303,12.757,12.357,-0.0017119,-0.37022
69.165,7.7887,-0.06059,-1.009,-22.498,11.848,11.634,-0.0015951,-0.36603
70.772,7.7674,-0.062615,-1.0122,-20.69,10.921,10.864,-0.0014768,-0.36215
72.235,7.7498,-0.064279,-1.0148,-19.089,10.086,10.145,-0.0013709,-0.35895
73.376,7.7373,-0.065465,-1.0167,-17.865,9.439,9.5719,-0.0012894,-0.35667
74.058,7.7304,-0.066132,-1.0178,-17.144,9.0536,9.2249,-0.0012411,-0.35539
74.223,7.7288,-0.066288,-1.0181,-16.971,8.9607,9.1405,-0.0012295,-0.35508
74.637,7.7248,-0.066669,-1.0187,-16.538,8.7275,8.9279,-0.0012003,-0.35436
75.562,7.7164,-0.067476,-1.0201,-15.58,8.208,8.4491,-0.0011357,-0.35278
76.884,7.7052,-0.068499,-1.0219,-14.232,7.4688,7.7567,-0.0010442,-0.35069
78.443,7.6929,-0.069694,-1.0239,-12.673,6.6019,6.9283,-0.0009376,-0.34847
80.05,7.6845,-0.070739,-1.0257,-11.093,5.7108,6.0606,-0.00082898,-0.34675
81.512,7.6748,-0.071099,-1.0271,-9.6784,4.9012,5.2645,-0.00073124,-0.34483
82.653,7.6628,-0.071877,-1.0282,-8.5906,4.2754,4.6403,-0.00065553,-0.34319
83.336,7.6598,-0.073006,-1.0287,-7.9466,3.9042,4.2622,-0.00061051,-0.34298
83.501,7.6604,-0.073295,-1.0288,-7.7913,3.8143,4.1698,-0.00059964,-0.34308
83.613,7.6611,-0.073491,-1.0289,-7.6859,3.7532,4.1068,-0.00059227,-0.34318
83.866,7.6635,-0.073886,-1.0291,-7.4479,3.6147,3.9641,-0.00057565,-0.34348
84.234,7.6692,-0.074243,-1.0294,-7.1014,3.4117,3.7551,-0.00055152,-0.34405
84.682,7.6775,-0.074092,-1.0297,-6.6795,3.1618,3.5004,-0.00052227,-0.34466
85.165,7.684,-0.07299,-1.03,-6.2233,2.8882,3.2276,-0.00049079,-0.34464
85.636,7.6813,-0.071082,-1.0303,-5.7784,2.6195,2.9669,-0.00046013,-0.34331
86.049,7.6673,-0.069229,-1.0305,-5.3906,2.3859,2.7447,-0.00043325,-0.34085
86.363,7.6488,-0.068201,-1.0307,-5.0981,2.2121,2.5794,-0.00041276,-0.33832
86.549,7.6351,-0.067945,-1.0308,-4.9274,2.1121,2.483,-0.00040068,-0.3367
86.593,7.6317,-0.067936,-1.0308,-4.8866,2.0884,2.4599,-0.00039778,-0.33632
86.706,7.6227,-0.068015,-1.0309,-4.7843,2.0293,2.4019,-0.00039047,-0.33536
86.959,7.602,-0.068808,-1.031,-4.5556,1.8991,2.2703,-0.000374,-0.33344
87.327,7.5762,-0.071692,-1.0312,-4.2278,1.7173,2.0746,-0.00035007,-0.33187
87.774,7.5656,-0.077834,-1.0313,-3.8352,1.5047,1.8224,-0.00032118,-0.33331
88.257,7.5986,-0.086019,-1.0315,-3.4109,1.2728,1.5229,-0.00029027,-0.34034
88.728,7.6844,-0.092075,-1.0317,-2.9844,1.0243,1.2018,-0.00026018,-0.35219
89.141,7.794,-0.092484,-1.0318,-2.5901,0.77166,0.90571,-0.00023363,-0.36412
89.456,7.8835,-0.088096,-1.0319,-2.2734,0.55131,0.6824,-0.00021322,-0.37167
89.641,7.931,-0.083255,-1.032,-2.08,0.40993,0.55668,-0.00020111,-0.37447
89.686,7.9411,-0.08183,-1.032,-2.0328,0.37478,0.52752,-0.0001981,-0.37488
89.73,7.9506,-0.080317,-1.032,-1.9859,0.33958,0.49912,-0.00019533,-0.37519
89.832,7.9699,-0.076431,-1.032,-1.8764,0.25665,0.43542,-0.00018855,-0.37542
89.988,7.9903,-0.069487,-1.0321,-1.7074,0.1269,0.34458,-0.00017832,-0.37434
90.192,7.9958,-0.058687,-1.0321,-1.4847,-0.045959,0.24006,-0.00016476,-0.36995
90.435,7.9619,-0.043755,-1.0321,-1.2192,-0.25141,0.14019,-0.00014844,-0.35963
90.71,7.8592,-0.025854,-1.0322,-0.92905,-0.46841,0.064661,-0.00012961,-0.34123
91.004,7.6686,-0.0090533,-1.0322,-0.63926,-0.66539,0.025625,-0.00010888,-0.31502
91.307,7.3995,0,-1.0323,-0.37676,-0.80836,0.017313,-8.7285e-05,-0.28076
91.607,7.0757,0,-1.0323,-0.16242,-0.87371,0.018209,-6.699e-05,-0.21736
91.892,6.6905,0,-1.0323,-0.010019,-0.84963,0.017757,-4.8302e-05,-0.11032
92.152,6.2591,0,-1.0324,0.074125,-0.73619,0.018118,-3.1687e-05,0.020056
92.377,5.8196,0,-1.0324,0.09663,-0.55421,0.01772,-1.8204e-05,0.20273
92.558,5.4145,0,-1.0324,0.075239,-0.34182,0.018377,-8.9928e-06,0.35968
92.687,5.1405,-0.016635,-1.0324,0.036821,-0.15076,0.014289,-3.6982e-06,0.34212
92.761,5.0223,-0.040964,-1.0324,0.0075553,-0.029699,0.0038978,-7.3255e-07,0.26925
92.779,5,-0.048441,-1.0324,0,0,0,-3.54e-08,0.2475
